<<<<<<< HEAD
table_name,companies_id,additional_specs,aoi_inspection,awards,box_build_assembly,burn_in_testing,business_info.company_id,business_info.id,business_info.min_order_qty,business_info.payment_terms,business_info.production_lead_time,business_info.prototype_lead_time,cable_harness_assembly,certificate_number,certification_type,city,clean_room_class,companies.annual_revenue_range,companies.company_name,companies.created_at,companies.dba_name,companies.description,companies.domain,companies.employee_count_range,companies.id,companies.is_active,companies.is_verified,companies.key_differentiators,companies.last_verified_date,companies.logo_url,companies.slug,companies.updated_at,companies.website_url,companies.year_founded,company_id,company_name,conformal_coating,consigned_services,country,created_at,data_confidence,design_services,domain,employees_at_location,engineering_support_hours,expiration_date,facility_name,facility_size_sqft,facility_type,finest_pitch_capability,flying_probe_testing,high_volume_production,id,industry_name,is_primary,is_specialization,issued_date,issuing_body,key_capabilities,key_differentiators,last_verified_date,latitude,lead_free_soldering,location,longitude,low_volume_production,max_pcb_layers,max_pcb_size_inches,medium_volume_production,notable_customers,notable_projects,pcb_assembly_fine_pitch,pcb_assembly_mixed,pcb_assembly_smt,pcb_assembly_through_hole,potting_encapsulation,prototyping,research_date,research_notes,rush_orders,sales_territory,scope,smallest_component_size,state,status,street_address,supply_chain_management,testing_environmental,testing_functional,testing_ict,testing_rf_wireless,turnkey_services,twentyfour_seven,updated_at,verification_data.company_id,verification_data.created_at,verification_data.data_confidence,verification_data.has_logo,verification_data.id,verification_data.internal_notes,verification_data.is_featured_partner,verification_data.profile_completeness,verification_data.public_description,verification_data.recommended_by,verification_data.updated_at,verification_data.venkel_relationship,verification_data.verification_date,verification_data.verification_method,verification_data.verified_by,website,website_url,x_ray_inspection,years_experience,zip_code
industries,3059be66-cc01-48ed-92f5-879d4939567e,,,,,,,,,,,,,,,,,,Manufacturing Services Inc.,,,,,,,,,,,,,,,,3059be66-cc01-48ed-92f5-879d4939567e,Manufacturing Services Inc.,,,,,,,,,,,,,,,,,,Electronics Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:09:43.230Z,,,,,,,,,,,,,,,,,,,,
industries,3059be66-cc01-48ed-92f5-879d4939567e,,,,,,,,,,,,,,,,,,Manufacturing Services Inc.,,,,,,,,,,,,,,,,3059be66-cc01-48ed-92f5-879d4939567e,Manufacturing Services Inc.,,,,,,,,,,,,,,,,,,Industrial Equipment,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:09:43.230Z,,,,,,,,,,,,,,,,,,,,
industries,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:12:11.187Z,,,,,,,,,,,,,,,,,,,,
industries,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,,,,,,,,,,,,,,,,,Military / Government Electronics,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:12:11.187Z,,,,,,,,,,,,,,,,,,,,
industries,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,,,,,,,,,,,,,,,,,Industrial Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:12:11.187Z,,,,,,,,,,,,,,,,,,,,
industries,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,,,,,,,,,,,,,,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,93d49512-c63a-4786-a3e5-6fdb2c96f309,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,,,Industrial Electronics,,TRUE,,,,,,,,,,,,,,,Custom power supplies,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:13:31.509Z,,,,,,,,,,,,,,,,,,,,
industries,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,,,,,,,,,,,,,,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,93d49512-c63a-4786-a3e5-6fdb2c96f309,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,,,Medical Devices,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:13:31.509Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,,Military / Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:13:43.214Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:13:43.214Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,,Industrial / Energy,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:13:43.214Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,,Telecommunications,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:13:43.214Z,,,,,,,,,,,,,,,,,,,,
industries,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,,,,,,,,,,,,,,,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,6d39f857-547f-403c-9aaf-8f0e8d53ccca,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:15:34.710Z,,,,,,,,,,,,,,,,,,,,
industries,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,,,,,,,,,,,,,,,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,6d39f857-547f-403c-9aaf-8f0e8d53ccca,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:15:34.710Z,,,,,,,,,,,,,,,,,,,,
industries,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,,,,,,,,,,,,,,,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,6d39f857-547f-403c-9aaf-8f0e8d53ccca,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,,,Industrial Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:15:34.710Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,Embedded solutions for medical equipment,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:10.953Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,System on Modules for aerospace/defense applications,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:10.953Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,,Industrial IoT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:10.953Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:21.940Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:21.940Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,,Industrial / Energy,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:21.940Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,,Networking / Telecommunications,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:29:21.940Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,Class II & III devices including active implants,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:33:33.299Z,,,,,,,,,,,,,,,,,,,35,
industries,,,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,,IoT / Consumer Electronics,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:33:41.537Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,,Medical Biotechnology,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:33:41.537Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,,Industrial Controls,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:33:41.537Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,,Electronics Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:35:19.637Z,,,,,,,,,,,,,,,,,,,45,
industries,,,,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,,Medical Devices,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:35:19.637Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,,Industrial Equipment,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:35:19.637Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,,Automotive Electronics,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:25.293Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,,Instrumentation,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:25.293Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,,Telecommunications,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:25.293Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,,Consumer Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:25.293Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:32.042Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:32.042Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,,Industrial Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:32.042Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,,Transportation / Automotive,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:41:32.042Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:32.361Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:32.361Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,,Telecommunications,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:32.361Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,,,,,,,,,,,,,,,,,Industrial & Robotics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:32.361Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:40.689Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,,Medical Devices,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:40.689Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,,Industrial Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:49:40.689Z,,,,,,,,,,,,,,,,,,,,
industries,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,,,,,,,Visual Communications Company,,,,,,,,,,,,,,,,222df61b-dcce-4db4-8203-0648037249c8,Visual Communications Company,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:51:00.294Z,,,,,,,,,,,,,,,,,,,,
industries,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,,,,,,,Visual Communications Company,,,,,,,,,,,,,,,,222df61b-dcce-4db4-8203-0648037249c8,Visual Communications Company,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:51:00.294Z,,,,,,,,,,,,,,,,,,,,
industries,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,,,,,,,Visual Communications Company,,,,,,,,,,,,,,,,222df61b-dcce-4db4-8203-0648037249c8,Visual Communications Company,,,,,,,,,,,,,,,,,,Industrial / Transportation,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:51:00.294Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,,Industrial Equipment,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:51:09.899Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,,Transportation,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:51:09.899Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,MCL Industries,,,,,,,,,,,,,,,,,,Energy / Power Systems,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:51:09.899Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T22:10:45.131Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,Marine / Telematics,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T22:10:45.131Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,Industrial / Construction / Work Trucks,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T22:10:45.131Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,Agriculture,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T22:10:45.131Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,Marine,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T22:10:45.131Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,Industrial Equipment / Construction,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T22:10:45.131Z,,,,,,,,,,,,,,,,,,,,
technical_specs,,,TRUE,,,TRUE,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,TRUE,,,,,,,,,,,,,0.3mm,TRUE,,,,,,,,,,,,TRUE,,,,40,20x24,,,,,,,,TRUE,,,,,,,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,
technical_specs,,"Signal integrity and RF / harsh environment applications; process verification tools including AOI, X‑ray, ErsaScope. Skilled in IPC‑A‑610, J‑STD‑001, J‑STD Space Addendum. Compliance with MIL‑STD",TRUE,,,FALSE,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,FALSE,,,,,,,Fine pitch bump die / dual‐row QFN / multi‑row QFN / PoP BGA,,,,,,,,,,,2025-09-23T17:59:35.955Z,,,,,,,,,,,,,,,,,,TRUE,,
technical_specs,,"Meets design and manufacturing for harsh‐environment enclosures (IP67, IP69K), RF/Wireless, CANBUS protocols (J1939, CANopen, NMEA2K), specialized overmolding, precision in metal fabrication, in‑house injection molding, robust thermal management. SMT & selective solder, 3D AOI, 3D SPI, solder paste printing.",TRUE,,,FALSE,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",TRUE,,,,,,,,,,,,,0,FALSE,,,,,,,,,,,,TRUE,,,,0,18 x 13,,,,,,,,TRUE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,
technical_specs,,"Advanced semiconductor capital equipment assembly, optical modules, high-reliability system integration, sustainability-focused manufacturing",TRUE,,,TRUE,,,,,,,,,,,ISO Class 7,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,TRUE,,,,,,,,,,,,,0.3mm,TRUE,,,,,,,,,,,,TRUE,,,,40,20x24,,,,,,,,TRUE,,,,,,,1005,,,,,,,,,,,2025-09-23T18:14:18.950Z,,,,,,,,,,,,,,,,,,TRUE,,
technical_specs,,"Mixed technology (SMT & thru‐hole), cable/harness assemblies, depot repair & fulfillment services, conformal coating, potting.",FALSE,,,FALSE,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",TRUE,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,2025-09-23T18:19:35.330Z,,,,,,,,,,,,,,,,,,FALSE,,
technical_specs,,,FALSE,,,FALSE,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",TRUE,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,FALSE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,2025-09-23T18:22:32.420Z,,,,,,,,,,,,,,,,,,FALSE,,
technical_specs,,Wave and selective soldering; inline PCB cleaning; BTU reflow ovens; Yamaha SMT lines; VisCom AOI; DAGE X-Ray systems; functional testing & repair.,TRUE,,,FALSE,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",FALSE,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,2025-09-23T18:23:40.835Z,,,,,,,,,,,,,,,,,,TRUE,,
technical_specs,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,Sanmina Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:31:17.508Z,,,,,,,,,,,,,,,,,,,,
technical_specs,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,"Expertise in embedded software development, automotive R&D, and connected car solutions",FALSE,,,FALSE,,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,Danlaw Electronics Assembly & Logistics (DEAL),FALSE,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,2025-09-23T18:33:45.631Z,,,,,,,,,,,,,,,,,,FALSE,,
technical_specs,,,TRUE,,,TRUE,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),TRUE,,,,,,,,,,,,,0.3mm,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,1005,,,,,,,,,,,2025-09-23T18:47:46.076Z,,,,,,,,,,,,,,,,,,TRUE,,
technical_specs,,"Focus on precision assembly, small-batch flexibility, and scalability for OEM projects.",FALSE,,,FALSE,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,FALSE,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,2025-09-23T18:49:09.140Z,,,,,,,,,,,,,,,,,,FALSE,,
